Rank,id,value,mesure,Year,Estación,nombre
118,414,0,in_deg_cent,2019,Parroquia - José Ignacio Bartolache,414. Parroquia - José Ignacio Bartolache (0.0)
119,394,0,in_deg_cent,2019,Dr. Roberto Gayol - Félix Cuevas,394. Dr. Roberto Gayol - Félix Cuevas (0.0)
120,320,0,in_deg_cent,2019,Enrique Rébsamen - Luz Saviñón,320. Enrique Rébsamen - Luz Saviñón (0.0)
121,296,0,in_deg_cent,2019,Diagonal San Antonio - Enrique Rébsamen,296. Diagonal San Antonio - Enrique Rébsamen (0.0)
122,348,0,in_deg_cent,2019,Indiana - Avenida San Antonio,348. Indiana - Avenida San Antonio (0.0)
123,366,0,in_deg_cent,2019,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.0)
124,310,0,in_deg_cent,2019,Calle 1 - Patriotismo,310. Calle 1 - Patriotismo (0.0)
125,359,0,in_deg_cent,2019,Matías Romero - Pestalozzi,359. Matías Romero - Pestalozzi (0.0)
126,194,0,in_deg_cent,2019,Circuito Mahatma Gandhi - Reforma,194. Circuito Mahatma Gandhi - Reforma (0.0)
127,267,0,in_deg_cent,2019,Jesús García - Carlos J. Meneses,267. Jesús García - Carlos J. Meneses (0.0)
128,160,0,in_deg_cent,2019,Alfonso Herrera - Gabino Barreda,160. Alfonso Herrera - Gabino Barreda (0.0)
129,154,0,in_deg_cent,2019,Tuxpan - Tlaxcala,154. Tuxpan - Tlaxcala (0.0)
130,151,0,in_deg_cent,2019,Campeche - Tonalá,151. Campeche - Tonalá (0.0)
131,135,0,in_deg_cent,2019,Álvaro Obregón - Morelia,135. Álvaro Obregón - Morelia (0.0)
132,133,0,in_deg_cent,2019,Colima - Morelia,133. Colima - Morelia (0.0)
133,124,0,in_deg_cent,2019,Claudio Bernard - Dr. Liceaga,124. Claudio Bernard - Dr. Liceaga (0.0)
134,119,0,in_deg_cent,2019,Turín - Abraham González,119. Turín - Abraham González (0.0)
135,108,0,in_deg_cent,2019,Tolsá - Balderas,108. Tolsá - Balderas (0.0)
136,107,0,in_deg_cent,2019,Tolsá - Balderas,107. Tolsá - Balderas (0.0)
137,103,0,in_deg_cent,2019,Joaquín Velázquez de León - García Icazbalceta,103. Joaquín Velázquez de León - García Icazbalceta (0.0)
138,99,0,in_deg_cent,2019,Ernesto Pugibet - Luis Moya,99. Ernesto Pugibet - Luis Moya (0.0)
139,86,0,in_deg_cent,2019,Sullivan - Insurgentes,86. Sullivan - Insurgentes (0.0)
140,85,0,in_deg_cent,2019,José Rosas Moreno - Sullivan,85. José Rosas Moreno - Sullivan (0.0)
141,72,0,in_deg_cent,2019,Mazatlán - Alfonso Reyes,72. Mazatlán - Alfonso Reyes (0.0)
142,62,0,in_deg_cent,2019,Fernando Montes de Oca - Amatlán,62. Fernando Montes de Oca - Amatlán (0.0)
143,60,0,in_deg_cent,2019,Mazatlán - Fernando Montes de Oca,60. Mazatlán - Fernando Montes de Oca (0.0)
144,59,0,in_deg_cent,2019,Popocatépetl - Ámsterdam,59. Popocatépetl - Ámsterdam (0.0)
145,34,0,in_deg_cent,2019,Liverpool - Génova,34. Liverpool - Génova (0.0)
146,155,0,in_deg_cent,2019,Jalapa - Tlaxcala,155. Jalapa - Tlaxcala (0.0)
147,165,0,in_deg_cent,2019,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.0)
148,266,0,in_deg_cent,2019,Jesús García - Carlos J. Meneses,266. Jesús García - Carlos J. Meneses (0.0)
149,168,0,in_deg_cent,2019,Comercio - Progreso,168. Comercio - Progreso (0.0)
150,255,0,in_deg_cent,2019,José Rosas Moreno - Guillermo Prieto,255. José Rosas Moreno - Guillermo Prieto (0.0)
151,238,0,in_deg_cent,2019,Andrés Bello - George Eliot,238. Andrés Bello - George Eliot (0.0)
152,237,0,in_deg_cent,2019,Andrés Bello - George Eliot,237. Andrés Bello - George Eliot (0.0)
153,228,0,in_deg_cent,2019,Campos Elíseos - La Fontaine,228. Campos Elíseos - La Fontaine (0.0)
154,212,0,in_deg_cent,2019,Hegel - Horacio,212. Hegel - Horacio (0.0)
155,211,0,in_deg_cent,2019,Isaac Newton - Horacio,211. Isaac Newton - Horacio (0.0)
156,210,0,in_deg_cent,2019,Eugenio Sue - Horacio,210. Eugenio Sue - Horacio (0.0)
157,208,0,in_deg_cent,2019,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0)
158,204,0,in_deg_cent,2019,Temístocles - Homero,204. Temístocles - Homero (0.0)
159,195,0,in_deg_cent,2019,Reforma - Mahatma Gandhi,195. Reforma - Mahatma Gandhi (0.0)
160,193,0,in_deg_cent,2019,Rubén Darío - Reforma,193. Rubén Darío - Reforma (0.0)
161,191,0,in_deg_cent,2019,Gobernador Rafael Rebollar - Gobernado Vicente Eguía,191. Gobernador Rafael Rebollar - Gobernado Vicente Eguía (0.0)
162,189,0,in_deg_cent,2019,Gobernador Rafael Rebollar - Gobernador José Ceballos,189. Gobernador Rafael Rebollar - Gobernador José Ceballos (0.0)
163,180,0,in_deg_cent,2019,Quintana Roo - Villahermosa,180. Quintana Roo - Villahermosa (0.0)
164,173,0,in_deg_cent,2019,Minería - José Martí,173. Minería - José Martí (0.0)
165,171,0,in_deg_cent,2019,Comercio - José Martí,171. Comercio - José Martí (0.0)
166,169,0,in_deg_cent,2019,Prosperidad - Progreso,169. Prosperidad - Progreso (0.0)
167,480,0,in_deg_cent,2019,Lago Iseo - Av. Marina Nacional,480. Lago Iseo - Av. Marina Nacional (0.0)
0,271,0.137724551,out_deg_cent,2019,Jesús García - Carlos J. Meneses,271. Jesús García - Carlos J. Meneses (0.1377)
1,266,0.083832335,out_deg_cent,2019,Jesús García - Carlos J. Meneses,266. Jesús García - Carlos J. Meneses (0.0838)
2,272,0.053892216,out_deg_cent,2019,Jesús García - Carlos J. Meneses,272. Jesús García - Carlos J. Meneses (0.0539)
3,211,0.047904192,out_deg_cent,2019,Isaac Newton - Horacio,211. Isaac Newton - Horacio (0.0479)
4,208,0.041916168,out_deg_cent,2019,Hesíodo - Lamartine,208. Hesíodo - Lamartine (0.0419)
5,204,0.041916168,out_deg_cent,2019,Temístocles - Homero,204. Temístocles - Homero (0.0419)
6,174,0.035928144,out_deg_cent,2019,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.0359)
7,41,0.02994012,out_deg_cent,2019,Reforma - De la República,41. Reforma - De la República (0.0299)
8,210,0.023952096,out_deg_cent,2019,Eugenio Sue - Horacio,210. Eugenio Sue - Horacio (0.024)
9,160,0.023952096,out_deg_cent,2019,Alfonso Herrera - Gabino Barreda,160. Alfonso Herrera - Gabino Barreda (0.024)
10,86,0.023952096,out_deg_cent,2019,Sullivan - Insurgentes,86. Sullivan - Insurgentes (0.024)
11,107,0.023952096,out_deg_cent,2019,Tolsá - Balderas,107. Tolsá - Balderas (0.024)
12,111,0.017964072,out_deg_cent,2019,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.018)
13,237,0.017964072,out_deg_cent,2019,Andrés Bello - George Eliot,237. Andrés Bello - George Eliot (0.018)
14,267,0.017964072,out_deg_cent,2019,Jesús García - Carlos J. Meneses,267. Jesús García - Carlos J. Meneses (0.018)
15,465,0.017964072,out_deg_cent,2019,Lago Ginebra - Lago Wetter,465. Lago Ginebra - Lago Wetter (0.018)
16,151,0.017964072,out_deg_cent,2019,Campeche - Tonalá,151. Campeche - Tonalá (0.018)
17,158,0.011976048,out_deg_cent,2019,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.012)
18,126,0.011976048,out_deg_cent,2019,Jalapa - Puebla,126. Jalapa - Puebla (0.012)
19,124,0.011976048,out_deg_cent,2019,Claudio Bernard - Dr. Liceaga,124. Claudio Bernard - Dr. Liceaga (0.012)
20,141,0.011976048,out_deg_cent,2019,Zacatecas - Luis Cabrera,141. Zacatecas - Luis Cabrera (0.012)
21,119,0.011976048,out_deg_cent,2019,Turín - Abraham González,119. Turín - Abraham González (0.012)
22,1,0.011976048,out_deg_cent,2019,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.012)
23,165,0.011976048,out_deg_cent,2019,Bajío - Eje 2 Pte. Monterrey,165. Bajío - Eje 2 Pte. Monterrey (0.012)
24,173,0.011976048,out_deg_cent,2019,Minería - José Martí,173. Minería - José Martí (0.012)
25,183,0.011976048,out_deg_cent,2019,Gabino Barreda - Guillermo Prieto,183. Gabino Barreda - Guillermo Prieto (0.012)
26,195,0.011976048,out_deg_cent,2019,Reforma - Mahatma Gandhi,195. Reforma - Mahatma Gandhi (0.012)
27,255,0.011976048,out_deg_cent,2019,José Rosas Moreno - Guillermo Prieto,255. José Rosas Moreno - Guillermo Prieto (0.012)
28,466,0.011976048,out_deg_cent,2019,Lago Onega - Lago Ladoga,466. Lago Onega - Lago Ladoga (0.012)
29,193,0.011976048,out_deg_cent,2019,Rubén Darío - Reforma,193. Rubén Darío - Reforma (0.012)
30,194,0.011976048,out_deg_cent,2019,Circuito Mahatma Gandhi - Reforma,194. Circuito Mahatma Gandhi - Reforma (0.012)
31,28,0.011976048,out_deg_cent,2019,Toledo - Tokio,28. Toledo - Tokio (0.012)
32,35,0.011976048,out_deg_cent,2019,Liverpool - Génova,35. Liverpool - Génova (0.012)
33,20,0.011976048,out_deg_cent,2019,Reforma - Río Támesis,20. Reforma - Río Támesis (0.012)
34,99,0.011976048,out_deg_cent,2019,Ernesto Pugibet - Luis Moya,99. Ernesto Pugibet - Luis Moya (0.012)
35,103,0.005988024,out_deg_cent,2019,Joaquín Velázquez de León - García Icazbalceta,103. Joaquín Velázquez de León - García Icazbalceta (0.006)
36,295,0.005988024,out_deg_cent,2019,Anaxágoras - Eje 4 Sur Xola,295. Anaxágoras - Eje 4 Sur Xola (0.006)
37,277,0.005988024,out_deg_cent,2019,Prolongación Tonalá - Obrero Mundial,277. Prolongación Tonalá - Obrero Mundial (0.006)
38,475,0.005988024,out_deg_cent,2019,Lago Muritz - Lago Alberto,475. Lago Muritz - Lago Alberto (0.006)
39,270,0.005988024,out_deg_cent,2019,De la República - Ponciano Arriaga,270. De la República - Ponciano Arriaga (0.006)
40,26,0.005988024,out_deg_cent,2019,Reforma - Versalles,26. Reforma - Versalles (0.006)
41,241,0.005988024,out_deg_cent,2019,Ejército Nacional - Juan Vázquez de la Mella,241. Ejército Nacional - Juan Vázquez de la Mella (0.006)
42,238,0.005988024,out_deg_cent,2019,Andrés Bello - George Eliot,238. Andrés Bello - George Eliot (0.006)
43,212,0.005988024,out_deg_cent,2019,Hegel - Horacio,212. Hegel - Horacio (0.006)
44,228,0.005988024,out_deg_cent,2019,Campos Elíseos - La Fontaine,228. Campos Elíseos - La Fontaine (0.006)
45,286,0.005988024,out_deg_cent,2019,13 de Septiembre - Avenida Patriotismo,286. 13 de Septiembre - Avenida Patriotismo (0.006)
46,32,0.005988024,out_deg_cent,2019,Londres - Sevilla,32. Londres - Sevilla (0.006)
47,242,0.005988024,out_deg_cent,2019,Miguel de Cervantes Saavedra - Pról. Moliere,242. Miguel de Cervantes Saavedra - Pról. Moliere (0.006)
48,34,0.005988024,out_deg_cent,2019,Liverpool - Génova,34. Liverpool - Génova (0.006)
49,36,0.005988024,out_deg_cent,2019,Puebla - Veracruz,36. Puebla - Veracruz (0.006)
50,18,0.005988024,out_deg_cent,2019,Reforma - Río Rhin,18. Reforma - Río Rhin (0.006)
51,191,0.005988024,out_deg_cent,2019,Gobernador Rafael Rebollar - Gobernado Vicente Eguía,191. Gobernador Rafael Rebollar - Gobernado Vicente Eguía (0.006)
52,189,0.005988024,out_deg_cent,2019,Gobernador Rafael Rebollar - Gobernador José Ceballos,189. Gobernador Rafael Rebollar - Gobernador José Ceballos (0.006)
53,282,0.005988024,out_deg_cent,2019,La Morena - Eje 2 Poniente Gabriel Mancera,282. La Morena - Eje 2 Poniente Gabriel Mancera (0.006)
54,449,0.005988024,out_deg_cent,2019,Acapulco - Puebla,449. Acapulco - Puebla (0.006)
55,296,0.005988024,out_deg_cent,2019,Diagonal San Antonio - Enrique Rébsamen,296. Diagonal San Antonio - Enrique Rébsamen (0.006)
56,369,0.005988024,out_deg_cent,2019,Porfirio Díaz - Avenida Insurgentes,369. Porfirio Díaz - Avenida Insurgentes (0.006)
57,3,0.005988024,out_deg_cent,2019,Reforma - Insurgentes,3. Reforma - Insurgentes (0.006)
58,440,0.005988024,out_deg_cent,2019,Real de Mayorazgo - Puente Xoco,440. Real de Mayorazgo - Puente Xoco (0.006)
59,428,0.005988024,out_deg_cent,2019,Prolongación Uxmal - Av. Popocatépetl (Eje 8),428. Prolongación Uxmal - Av. Popocatépetl (Eje 8) (0.006)
60,427,0.005988024,out_deg_cent,2019,Avenida México-Coyoacán - Av. Popocatépetl (Eje 8),427. Avenida México-Coyoacán - Av. Popocatépetl (Eje 8) (0.006)
61,414,0.005988024,out_deg_cent,2019,Parroquia - José Ignacio Bartolache,414. Parroquia - José Ignacio Bartolache (0.006)
62,394,0.005988024,out_deg_cent,2019,Dr. Roberto Gayol - Félix Cuevas,394. Dr. Roberto Gayol - Félix Cuevas (0.006)
63,390,0.005988024,out_deg_cent,2019,Oso - Félix Cuevas,390. Oso - Félix Cuevas (0.006)
64,385,0.005988024,out_deg_cent,2019,Poussin - Empresa,385. Poussin - Empresa (0.006)
65,366,0.005988024,out_deg_cent,2019,Porfirio Díaz - Augusto Rodin,366. Porfirio Díaz - Augusto Rodin (0.006)
66,256,0.005988024,out_deg_cent,2019,Gómez Farías - Sadi Carnot,256. Gómez Farías - Sadi Carnot (0.006)
67,359,0.005988024,out_deg_cent,2019,Matías Romero - Pestalozzi,359. Matías Romero - Pestalozzi (0.006)
68,350,0.005988024,out_deg_cent,2019,José Clemente Orozco - Correggio,350. José Clemente Orozco - Correggio (0.006)
69,352,0.005988024,out_deg_cent,2019,Tintoreto - Giorgione,352. Tintoreto - Giorgione (0.006)
70,348,0.005988024,out_deg_cent,2019,Indiana - Avenida San Antonio,348. Indiana - Avenida San Antonio (0.006)
71,337,0.005988024,out_deg_cent,2019,San Borja - Martín Mendalde,337. San Borja - Martín Mendalde (0.006)
72,329,0.005988024,out_deg_cent,2019,Calle 13 - Avenida 1,329. Calle 13 - Avenida 1 (0.006)
73,320,0.005988024,out_deg_cent,2019,Enrique Rébsamen - Luz Saviñón,320. Enrique Rébsamen - Luz Saviñón (0.006)
74,310,0.005988024,out_deg_cent,2019,Calle 1 - Patriotismo,310. Calle 1 - Patriotismo (0.006)
75,184,0.005988024,out_deg_cent,2019,General Gómez Pedraza - Gobernador Tiburcio Montiel,184. General Gómez Pedraza - Gobernador Tiburcio Montiel (0.006)
76,480,0.005988024,out_deg_cent,2019,Lago Iseo - Av. Marina Nacional,480. Lago Iseo - Av. Marina Nacional (0.006)
77,62,0.005988024,out_deg_cent,2019,Fernando Montes de Oca - Amatlán,62. Fernando Montes de Oca - Amatlán (0.006)
78,257,0.005988024,out_deg_cent,2019,Manuel María Conteras - Villalongín,257. Manuel María Conteras - Villalongín (0.006)
79,168,0.005988024,out_deg_cent,2019,Comercio - Progreso,168. Comercio - Progreso (0.006)
80,60,0.005988024,out_deg_cent,2019,Mazatlán - Fernando Montes de Oca,60. Mazatlán - Fernando Montes de Oca (0.006)
81,85,0.005988024,out_deg_cent,2019,José Rosas Moreno - Sullivan,85. José Rosas Moreno - Sullivan (0.006)
82,167,0.005988024,out_deg_cent,2019,General Salvador Alvarado - Progreso,167. General Salvador Alvarado - Progreso (0.006)
83,72,0.005988024,out_deg_cent,2019,Mazatlán - Alfonso Reyes,72. Mazatlán - Alfonso Reyes (0.006)
84,148,0.005988024,out_deg_cent,2019,Coahuila - Av. Cuauhtémoc,148. Coahuila - Av. Cuauhtémoc (0.006)
85,169,0.005988024,out_deg_cent,2019,Prosperidad - Progreso,169. Prosperidad - Progreso (0.006)
86,59,0.005988024,out_deg_cent,2019,Popocatépetl - Ámsterdam,59. Popocatépetl - Ámsterdam (0.006)
87,467,0.005988024,out_deg_cent,2019,Lago Mayor - Lago Alberto,467. Lago Mayor - Lago Alberto (0.006)
88,135,0.005988024,out_deg_cent,2019,Álvaro Obregón - Morelia,135. Álvaro Obregón - Morelia (0.006)
89,133,0.005988024,out_deg_cent,2019,Colima - Morelia,133. Colima - Morelia (0.006)
90,171,0.005988024,out_deg_cent,2019,Comercio - José Martí,171. Comercio - José Martí (0.006)
91,108,0.005988024,out_deg_cent,2019,Tolsá - Balderas,108. Tolsá - Balderas (0.006)
92,185,0.005988024,out_deg_cent,2019,General Antonio León - General Pedro Antonio de los Santos,185. General Antonio León - General Pedro Antonio de los Santos (0.006)
93,154,0.005988024,out_deg_cent,2019,Tuxpan - Tlaxcala,154. Tuxpan - Tlaxcala (0.006)
94,155,0.005988024,out_deg_cent,2019,Jalapa - Tlaxcala,155. Jalapa - Tlaxcala (0.006)
95,180,0.005988024,out_deg_cent,2019,Quintana Roo - Villahermosa,180. Quintana Roo - Villahermosa (0.006)
96,149,0,out_deg_cent,2019,Mérida - Antonio M. Anza,149. Mérida - Antonio M. Anza (0.0)
97,306,0,out_deg_cent,2019,Dakota - Filadelfia,306. Dakota - Filadelfia (0.0)
98,317,0,out_deg_cent,2019,Avenida Coyoacán - Torres Adalid,317. Avenida Coyoacán - Torres Adalid (0.0)
99,146,0,out_deg_cent,2019,Coahuila - Manzanillo,146. Coahuila - Manzanillo (0.0)
100,326,0,out_deg_cent,2019,Eugenia - Nebraska,326. Eugenia - Nebraska (0.0)
101,139,0,out_deg_cent,2019,Tonalá - Guanajuato,139. Tonalá - Guanajuato (0.0)
102,145,0,out_deg_cent,2019,Yucatán - Chiapas,145. Yucatán - Chiapas (0.0)
103,397,0,out_deg_cent,2019,San Lorenzo - Gabriel Mancera,397. San Lorenzo - Gabriel Mancera (0.0)
104,315,0,out_deg_cent,2019,Alabama - Montana,315. Alabama - Montana (0.0)
105,134,0,out_deg_cent,2019,Álvaro Obregón - Orizaba,134. Álvaro Obregón - Orizaba (0.0)
106,136,0,out_deg_cent,2019,Álvaro Obregón - Tonalá,136. Álvaro Obregón - Tonalá (0.0)
107,354,0,out_deg_cent,2019,Boston - Avenida Insurgentes,354. Boston - Avenida Insurgentes (0.0)
108,113,0,out_deg_cent,2019,General Prim - Versalles,113. General Prim - Versalles (0.0)
109,463,0,out_deg_cent,2019,Lago Andrómaco - Lago Zúrich,463. Lago Andrómaco - Lago Zúrich (0.0)
110,114,0,out_deg_cent,2019,Lucerna - Abraham González,114. Lucerna - Abraham González (0.0)
111,431,0,out_deg_cent,2019,Bruno Traven - Paz Montes de Oca,431. Bruno Traven - Paz Montes de Oca (0.0)
112,115,0,out_deg_cent,2019,Roma - Dinamarca,115. Roma - Dinamarca (0.0)
113,402,0,out_deg_cent,2019,Uxmal - Municipio Libre,402. Uxmal - Municipio Libre (0.0)
114,116,0,out_deg_cent,2019,Londres - Roma,116. Londres - Roma (0.0)
115,398,0,out_deg_cent,2019,Juan Sánchez Azcona - Félix Cuevas,398. Juan Sánchez Azcona - Félix Cuevas (0.0)
116,10,0,out_deg_cent,2019,Reforma - Ramírez,10. Reforma - Ramírez (0.0)
117,334,0,out_deg_cent,2019,Nueva York - Insurgentes,334. Nueva York - Insurgentes (0.0)
118,16,0,out_deg_cent,2019,Reforma - Río Tíber,16. Reforma - Río Tíber (0.0)
119,419,0,out_deg_cent,2019,Actipan - Cádiz,419. Actipan - Cádiz (0.0)
120,123,0,out_deg_cent,2019,Claudio Bernard - Dr. Lavista,123. Claudio Bernard - Dr. Lavista (0.0)
121,363,0,out_deg_cent,2019,Holbein - Paulo Ucello,363. Holbein - Paulo Ucello (0.0)
122,31,0,out_deg_cent,2019,Hamburgo - Insurgentes,31. Hamburgo - Insurgentes (0.0)
123,14,0,out_deg_cent,2019,Reforma - Río de la Plata,14. Reforma - Río de la Plata (0.0)
124,356,0,out_deg_cent,2019,Matías Romero - Adolfo Prieto,356. Matías Romero - Adolfo Prieto (0.0)
125,15,0,out_deg_cent,2019,Reforma - Río Mississippi,15. Reforma - Río Mississippi (0.0)
126,464,0,out_deg_cent,2019,Mateo Alemán - Prolongación Moliere,464. Mateo Alemán - Prolongación Moliere (0.0)
127,474,0,out_deg_cent,2019,Bahía de San Hipólito - Bahía del Espíritu Santo,474. Bahía de San Hipólito - Bahía del Espíritu Santo (0.0)
128,452,0,out_deg_cent,2019,Leibnitz - Ejército Nacional,452. Leibnitz - Ejército Nacional (0.0)
129,209,0,out_deg_cent,2019,Solón - Horacio,209. Solón - Horacio (0.0)
130,182,0,out_deg_cent,2019,Progreso - Astrónomos,182. Progreso - Astrónomos (0.0)
131,460,0,out_deg_cent,2019,Juan Vázquez de Mella - Homero,460. Juan Vázquez de Mella - Homero (0.0)
132,240,0,out_deg_cent,2019,Ejército Nacional - Ferrocarril de Cuernavaca,240. Ejército Nacional - Ferrocarril de Cuernavaca (0.0)
133,206,0,out_deg_cent,2019,Moliere - Homero,206. Moliere - Homero (0.0)
134,202,0,out_deg_cent,2019,Calderón de la Barca - Homero,202. Calderón de la Barca - Homero (0.0)
135,198,0,out_deg_cent,2019,Sócrates - Ejército Nacional,198. Sócrates - Ejército Nacional (0.0)
136,197,0,out_deg_cent,2019,Miguel de Cervantes Saavedra - Ferrocarril de Cuernavaca,197. Miguel de Cervantes Saavedra - Ferrocarril de Cuernavaca (0.0)
137,224,0,out_deg_cent,2019,Hegel - Presidente Masaryk,224. Hegel - Presidente Masaryk (0.0)
138,192,0,out_deg_cent,2019,Rubén Darío - Reforma,192. Rubén Darío - Reforma (0.0)
139,226,0,out_deg_cent,2019,Wallon - Presidente Masaryk,226. Wallon - Presidente Masaryk (0.0)
140,27,0,out_deg_cent,2019,Reforma - Havre,27. Reforma - Havre (0.0)
141,239,0,out_deg_cent,2019,Rincón del Bosque - Rubén Darío,239. Rincón del Bosque - Rubén Darío (0.0)
142,227,0,out_deg_cent,2019,Campos Elíseos - Periférico,227. Campos Elíseos - Periférico (0.0)
143,45,0,out_deg_cent,2019,Durango - Sonora,45. Durango - Sonora (0.0)
144,170,0,out_deg_cent,2019,Observatorio Oriente - Revolución,170. Observatorio Oriente - Revolución (0.0)
145,19,0,out_deg_cent,2019,Reforma - Río Rhin,19. Reforma - Río Rhin (0.0)
146,11,0,out_deg_cent,2019,Río Amazonas - Río Lerma,11. Río Amazonas - Río Lerma (0.0)
147,250,0,out_deg_cent,2019,Darwin - Mariano Escobedo,250. Darwin - Mariano Escobedo (0.0)
148,261,0,out_deg_cent,2019,Reforma - Río de la Plata,261. Reforma - Río de la Plata (0.0)
149,205,0,out_deg_cent,2019,Taine - Homero,205. Taine - Homero (0.0)
150,13,0,out_deg_cent,2019,Reforma - Río Mississippi,13. Reforma - Río Mississippi (0.0)
151,247,0,out_deg_cent,2019,Herschel - Rousseau,247. Herschel - Rousseau (0.0)
152,24,0,out_deg_cent,2019,Reforma - Varsovia,24. Reforma - Varsovia (0.0)
153,17,0,out_deg_cent,2019,Reforma - Río Tíber,17. Reforma - Río Tíber (0.0)
154,117,0,out_deg_cent,2019,Londres - Nápoles,117. Londres - Nápoles (0.0)
155,23,0,out_deg_cent,2019,Reforma - Praga,23. Reforma - Praga (0.0)
156,459,0,out_deg_cent,2019,Volcán - Montes Urales,459. Volcán - Montes Urales (0.0)
157,127,0,out_deg_cent,2019,Puebla - Mérida,127. Puebla - Mérida (0.0)
158,454,0,out_deg_cent,2019,Montes Urales - Monte Pelvoux,454. Montes Urales - Monte Pelvoux (0.0)
159,163,0,out_deg_cent,2019,Toluca - Bajío,163. Toluca - Bajío (0.0)
160,236,0,out_deg_cent,2019,Campos Elíseos - Moliere,236. Campos Elíseos - Moliere (0.0)
161,235,0,out_deg_cent,2019,Campos Elíseos - Moliere,235. Campos Elíseos - Moliere (0.0)
162,305,0,out_deg_cent,2019,Avenida del Parque - Arizona,305. Avenida del Parque - Arizona (0.0)
163,476,0,out_deg_cent,2019,Lago Como - Laguna de Mayrán,476. Lago Como - Laguna de Mayrán (0.0)
164,248,0,out_deg_cent,2019,Shakespeare - Lafayette,248. Shakespeare - Lafayette (0.0)
165,217,0,out_deg_cent,2019,Euler - Av. Horacio,217. Euler - Av. Horacio (0.0)
166,207,0,out_deg_cent,2019,Torquato Tasso - Homero,207. Torquato Tasso - Homero (0.0)
167,215,0,out_deg_cent,2019,Edgar Alan Poe - Horacio,215. Edgar Alan Poe - Horacio (0.0)
0,18,0.075240823,close_cent,2019,Reforma - Río Rhin,18. Reforma - Río Rhin (0.0752)
1,1,0.059673756,close_cent,2019,Río Sena - Río Balsas,1. Río Sena - Río Balsas (0.0597)
2,19,0.03992016,close_cent,2019,Reforma - Río Rhin,19. Reforma - Río Rhin (0.0399)
3,35,0.03845642,close_cent,2019,Liverpool - Génova,35. Liverpool - Génova (0.0385)
4,197,0.03742515,close_cent,2019,Miguel de Cervantes Saavedra - Ferrocarril de Cuernavaca,197. Miguel de Cervantes Saavedra - Ferrocarril de Cuernavaca (0.0374)
5,452,0.036676647,close_cent,2019,Leibnitz - Ejército Nacional,452. Leibnitz - Ejército Nacional (0.0367)
6,27,0.03522367,close_cent,2019,Reforma - Havre,27. Reforma - Havre (0.0352)
7,32,0.033450341,close_cent,2019,Londres - Sevilla,32. Londres - Sevilla (0.0335)
8,16,0.030795552,close_cent,2019,Reforma - Río Tíber,16. Reforma - Río Tíber (0.0308)
9,242,0.02994012,close_cent,2019,Miguel de Cervantes Saavedra - Pról. Moliere,242. Miguel de Cervantes Saavedra - Pról. Moliere (0.0299)
10,15,0.029764001,close_cent,2019,Reforma - Río Mississippi,15. Reforma - Río Mississippi (0.0298)
11,28,0.0249501,close_cent,2019,Toledo - Tokio,28. Toledo - Tokio (0.025)
12,14,0.0249501,close_cent,2019,Reforma - Río de la Plata,14. Reforma - Río de la Plata (0.025)
13,23,0.024636441,close_cent,2019,Reforma - Praga,23. Reforma - Praga (0.0246)
14,235,0.024451098,close_cent,2019,Campos Elíseos - Moliere,235. Campos Elíseos - Moliere (0.0245)
15,36,0.023952096,close_cent,2019,Puebla - Veracruz,36. Puebla - Veracruz (0.024)
16,185,0.023952096,close_cent,2019,General Antonio León - General Pedro Antonio de los Santos,185. General Antonio León - General Pedro Antonio de los Santos (0.024)
17,20,0.022177866,close_cent,2019,Reforma - Río Támesis,20. Reforma - Río Támesis (0.0222)
18,3,0.0213858,close_cent,2019,Reforma - Insurgentes,3. Reforma - Insurgentes (0.0214)
19,136,0.020170186,close_cent,2019,Álvaro Obregón - Tonalá,136. Álvaro Obregón - Tonalá (0.0202)
20,111,0.019597169,close_cent,2019,Guillermo Prieto - Joaquín Velázquez de León,111. Guillermo Prieto - Joaquín Velázquez de León (0.0196)
21,11,0.019161677,close_cent,2019,Río Amazonas - Río Lerma,11. Río Amazonas - Río Lerma (0.0192)
22,158,0.019161677,close_cent,2019,Huatabampo - Eje 1 Pte. Av. Cuauhtémoc,158. Huatabampo - Eje 1 Pte. Av. Cuauhtémoc (0.0192)
23,17,0.019161677,close_cent,2019,Reforma - Río Tíber,17. Reforma - Río Tíber (0.0192)
24,113,0.018712575,close_cent,2019,General Prim - Versalles,113. General Prim - Versalles (0.0187)
25,295,0.017964072,close_cent,2019,Anaxágoras - Eje 4 Sur Xola,295. Anaxágoras - Eje 4 Sur Xola (0.018)
26,174,0.017964072,close_cent,2019,Joaquín García Icazbalceta - Ignacio Manuel Altamirano,174. Joaquín García Icazbalceta - Ignacio Manuel Altamirano (0.018)
